epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,123.029,0.28666,0.32382,0.92962,0.99517,1,0.995,0.94394,0.36521,0.28336,1.00679,0.000676313,0.000676313,0.000676313
21,128.758,0.30104,0.32016,0.94766,0.9962,1,0.995,0.94696,0.32397,0.26163,0.95366,0.000668066,0.000668066,0.000668066
22,134.526,0.28495,0.32382,0.94334,0.99268,1,0.995,0.94383,0.35857,0.28267,1.00712,0.000659819,0.000659819,0.000659819
23,140.28,0.30537,0.33053,0.95574,0.99534,1,0.995,0.94726,0.35754,0.28396,0.97557,0.000651573,0.000651573,0.000651573
24,146.257,0.29782,0.32647,0.93706,0.99637,1,0.995,0.93632,0.36341,0.28404,1.00808,0.000643326,0.000643326,0.000643326
25,152.165,0.28597,0.31656,0.9333,0.99549,1,0.995,0.93529,0.38093,0.27638,1.01315,0.000635079,0.000635079,0.000635079
26,158.324,0.28419,0.30763,0.93459,0.99634,1,0.995,0.94878,0.33281,0.25221,0.96768,0.000626832,0.000626832,0.000626832
27,164.088,0.28224,0.30188,0.94167,0.99678,1,0.995,0.9386,0.34157,0.27922,0.9649,0.000618586,0.000618586,0.000618586
28,169.988,0.27195,0.29122,0.934,0.99508,1,0.995,0.95502,0.30492,0.25363,0.93754,0.000610339,0.000610339,0.000610339
29,175.841,0.27782,0.30437,0.93263,0.99418,1,0.995,0.95164,0.32814,0.25627,0.96114,0.000602092,0.000602092,0.000602092
30,181.793,0.27996,0.28772,0.92363,0.99575,1,0.995,0.94511,0.37752,0.29525,1.01765,0.000593846,0.000593846,0.000593846
31,187.644,0.27575,0.28644,0.92532,0.99606,1,0.995,0.95294,0.33966,0.25131,0.98343,0.000585599,0.000585599,0.000585599
32,193.584,0.26812,0.28748,0.92521,0.99605,1,0.995,0.94496,0.37953,0.26011,1.03601,0.000577352,0.000577352,0.000577352
33,199.51,0.28033,0.28926,0.93964,0.99455,1,0.995,0.94648,0.37279,0.27322,1.01066,0.000569106,0.000569106,0.000569106
34,205.49,0.2696,0.27838,0.93227,0.9966,1,0.995,0.94103,0.34385,0.2521,0.96571,0.000560859,0.000560859,0.000560859
35,211.328,0.28714,0.28378,0.94348,0.99522,1,0.995,0.95228,0.33721,0.24819,0.95845,0.000552612,0.000552612,0.000552612
36,217.15,0.27936,0.2825,0.93631,0.99616,1,0.995,0.94359,0.35197,0.25164,0.9847,0.000544365,0.000544365,0.000544365
37,223.566,0.26826,0.27404,0.9261,0.99526,1,0.995,0.95288,0.32621,0.23627,0.96666,0.000536119,0.000536119,0.000536119
38,229.679,0.27258,0.2703,0.93193,0.99643,1,0.995,0.95285,0.33039,0.2335,0.97274,0.000527872,0.000527872,0.000527872
39,236.142,0.25891,0.26324,0.92974,0.99698,1,0.995,0.95226,0.34142,0.25054,0.97958,0.000519625,0.000519625,0.000519625
40,242.747,0.26188,0.26441,0.93065,0.99708,1,0.995,0.95358,0.32736,0.2439,0.97179,0.000511379,0.000511379,0.000511379
41,249.09,0.25763,0.26032,0.91629,0.99501,1,0.995,0.952,0.32738,0.23608,0.98261,0.000503132,0.000503132,0.000503132
42,255.621,0.26531,0.2611,0.92794,0.99665,1,0.995,0.946,0.36001,0.24962,1.02462,0.000494885,0.000494885,0.000494885
43,261.797,0.25883,0.26632,0.92877,0.99616,1,0.995,0.95256,0.31213,0.22283,0.9546,0.000486639,0.000486639,0.000486639
44,268.572,0.24975,0.25375,0.92544,0.99381,1,0.995,0.96356,0.29497,0.23463,0.93241,0.000478392,0.000478392,0.000478392
45,275.622,0.25955,0.25408,0.92564,0.99588,1,0.995,0.96192,0.30696,0.2359,0.94912,0.000470145,0.000470145,0.000470145
46,282.439,0.2497,0.24926,0.92466,0.99578,1,0.995,0.96185,0.29556,0.23287,0.93883,0.000461898,0.000461898,0.000461898
47,288.27,0.25553,0.24734,0.92526,0.9967,1,0.995,0.95761,0.29248,0.21999,0.93935,0.000453652,0.000453652,0.000453652
48,296.206,0.25148,0.25254,0.92351,0.9968,1,0.995,0.95838,0.30077,0.233,0.94712,0.000445405,0.000445405,0.000445405
49,303.874,0.25205,0.25652,0.91788,0.99699,1,0.995,0.95887,0.28593,0.22546,0.93243,0.000437158,0.000437158,0.000437158
50,310.931,0.24961,0.25831,0.925,0.9959,1,0.995,0.96558,0.2902,0.21462,0.93654,0.000428912,0.000428912,0.000428912
51,317.577,0.2467,0.24543,0.9196,0.99637,1,0.995,0.95635,0.30296,0.2239,0.96433,0.000420665,0.000420665,0.000420665
52,324.235,0.25025,0.24643,0.92369,0.99585,1,0.995,0.95901,0.29968,0.22447,0.94696,0.000412418,0.000412418,0.000412418
53,330.591,0.25117,0.25218,0.92065,0.99682,1,0.995,0.95727,0.31073,0.24388,0.964,0.000404172,0.000404172,0.000404172
54,336.681,0.25427,0.24918,0.91822,0.99629,1,0.995,0.94968,0.31899,0.23974,0.98039,0.000395925,0.000395925,0.000395925
55,342.576,0.24279,0.24507,0.91974,0.99569,1,0.995,0.96257,0.28747,0.21739,0.93491,0.000387678,0.000387678,0.000387678
56,348.499,0.23252,0.24364,0.91281,0.9967,1,0.995,0.96287,0.30224,0.21599,0.95341,0.000379431,0.000379431,0.000379431
57,354.094,0.24541,0.24923,0.92448,0.99628,1,0.995,0.96271,0.30037,0.21042,0.94869,0.000371185,0.000371185,0.000371185
58,359.666,0.23897,0.24727,0.91481,0.99595,1,0.995,0.96285,0.30852,0.22149,0.95665,0.000362938,0.000362938,0.000362938
59,365.427,0.24409,0.24314,0.91588,0.99648,1,0.995,0.94689,0.33392,0.24514,0.97928,0.000354691,0.000354691,0.000354691
60,372.012,0.23321,0.22976,0.9134,0.99679,1,0.995,0.96111,0.29277,0.23276,0.93806,0.000346445,0.000346445,0.000346445
61,377.894,0.23233,0.2299,0.91355,0.99617,1,0.995,0.96462,0.29184,0.20999,0.94488,0.000338198,0.000338198,0.000338198
62,383.791,0.23296,0.23056,0.92072,0.99689,1,0.995,0.96196,0.29311,0.21463,0.93561,0.000329951,0.000329951,0.000329951
63,389.714,0.23385,0.23859,0.9112,0.99681,1,0.995,0.9621,0.29332,0.20688,0.9553,0.000321705,0.000321705,0.000321705
64,395.341,0.23938,0.22559,0.91769,0.99698,1,0.995,0.95563,0.31185,0.21595,0.9605,0.000313458,0.000313458,0.000313458
65,401.391,0.22649,0.22522,0.90968,0.99651,1,0.995,0.96197,0.27684,0.21008,0.93026,0.000305211,0.000305211,0.000305211
66,406.821,0.2429,0.23078,0.92275,0.99637,1,0.995,0.96703,0.27277,0.20362,0.91502,0.000296964,0.000296964,0.000296964
67,412.473,0.22331,0.21967,0.91517,0.99716,1,0.995,0.96984,0.26211,0.20283,0.92134,0.000288718,0.000288718,0.000288718
68,419.405,0.22801,0.23004,0.91593,0.99674,1,0.995,0.96927,0.27291,0.21218,0.92484,0.000280471,0.000280471,0.000280471
69,425.709,0.23352,0.22775,0.91694,0.99704,1,0.995,0.96695,0.27635,0.22051,0.93091,0.000272224,0.000272224,0.000272224
70,433.156,0.22786,0.2281,0.91933,0.99709,1,0.995,0.96491,0.28715,0.22888,0.94963,0.000263978,0.000263978,0.000263978
71,440.198,0.23637,0.23079,0.90865,0.9969,1,0.995,0.95809,0.3059,0.23056,0.96493,0.000255731,0.000255731,0.000255731
72,446.434,0.23138,0.22308,0.91512,0.99703,1,0.995,0.95904,0.27895,0.22139,0.94451,0.000247484,0.000247484,0.000247484
73,452.308,0.23534,0.23001,0.91809,0.99687,1,0.995,0.96312,0.2795,0.21132,0.95858,0.000239238,0.000239238,0.000239238
74,457.968,0.22661,0.22099,0.90314,0.99655,1,0.995,0.96171,0.29811,0.20396,0.97216,0.000230991,0.000230991,0.000230991
75,463.708,0.21747,0.218,0.90362,0.99677,1,0.995,0.96575,0.29895,0.21446,0.98045,0.000222744,0.000222744,0.000222744
76,469.652,0.21623,0.21982,0.90222,0.99644,1,0.995,0.96331,0.29505,0.20323,0.98938,0.000214497,0.000214497,0.000214497
77,475.33,0.21992,0.21451,0.90269,0.99701,1,0.995,0.9563,0.30259,0.22037,0.98965,0.000206251,0.000206251,0.000206251
78,481.044,0.219,0.21824,0.90775,0.99712,1,0.995,0.95918,0.29613,0.2094,0.98375,0.000198004,0.000198004,0.000198004
79,486.901,0.22862,0.21954,0.90772,0.99712,1,0.995,0.95637,0.28955,0.21547,0.95267,0.000189757,0.000189757,0.000189757
80,493.174,0.21838,0.22031,0.90839,0.99642,1,0.995,0.95793,0.29188,0.21736,0.9631,0.000181511,0.000181511,0.000181511
81,498.807,0.20268,0.20543,0.90094,0.99666,1,0.995,0.95812,0.29366,0.21007,0.96292,0.000173264,0.000173264,0.000173264
82,504.916,0.20596,0.2074,0.91379,0.99707,1,0.995,0.96231,0.29127,0.20411,0.97581,0.000165017,0.000165017,0.000165017
83,510.62,0.21893,0.21871,0.91075,0.99661,1,0.995,0.96315,0.28459,0.20296,0.96031,0.000156771,0.000156771,0.000156771
84,516.248,0.20646,0.20553,0.90811,0.99674,1,0.995,0.96406,0.27919,0.20972,0.93608,0.000148524,0.000148524,0.000148524
85,521.99,0.20439,0.20553,0.90396,0.9971,1,0.995,0.96561,0.26765,0.20003,0.92617,0.000140277,0.000140277,0.000140277
86,528.003,0.20832,0.20605,0.90669,0.99734,1,0.995,0.96134,0.28492,0.20812,0.93935,0.000132031,0.000132031,0.000132031
87,533.71,0.20335,0.21267,0.89886,0.99744,1,0.995,0.96089,0.28166,0.21239,0.93771,0.000123784,0.000123784,0.000123784
88,539.944,0.19757,0.21147,0.89434,0.99673,1,0.995,0.96363,0.27434,0.20164,0.93791,0.000115537,0.000115537,0.000115537
89,546.796,0.21562,0.21047,0.9082,0.99673,1,0.995,0.96859,0.26506,0.19147,0.93505,0.00010729,0.00010729,0.00010729
90,553.152,0.20603,0.2144,0.90027,0.99705,1,0.995,0.96661,0.26539,0.20576,0.92768,9.90437e-05,9.90437e-05,9.90437e-05
91,587.814,0.17541,0.18994,0.8637,0.99705,1,0.995,0.96215,0.26801,0.20796,0.92799,9.0797e-05,9.0797e-05,9.0797e-05
92,593.758,0.16643,0.17775,0.86557,0.99566,1,0.995,0.96775,0.25313,0.19109,0.9123,8.25503e-05,8.25503e-05,8.25503e-05
